job_kind,scope,protocol,seed,backbone,id_size,id_set_id,id_set,ood_set,method,implementation_version,job_id,n,id_n,ood_n,score_sha256,AUROC,FPR95,AUPR_IN,AUPR_OUT,DetectionError,OSCR,AUOSC,score_mean_id,score_std_id,score_mean_ood,score_std_ood
verified_baseline_audit,fair,fair,0,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,ashb,verified_v1,fba51e30764d88384729a8e51c20bf2555e5cc9f,17608,3670,13938,ed8330466ac9f02dc934fa1f8c37389459f989aaba4c83d41de09fa4a99c8ad7,0.6123971945826261,0.9334194288994117,0.3675657334079261,0.8307759657708356,0.40165708550478313,0.6123973803019445,0.6123973803019445,1.1836566726837048,0.15334684228481255,1.1255095962116413,0.12307935646622115
verified_baseline_audit,fair,fair,1,dinov2_vitb14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,ashb,verified_v1,e81781cdcac321f706eadb8518473c7164c1e24f,17626,3929,13697,4e9965f5613f43370ffb65ad2bfddc5e7073294d43556a3e4367a1290f9e9324,0.6984316027982488,0.8253632182229685,0.35980700743825633,0.8793348073528153,0.34456211538854975,0.6984314727242311,0.6984314727242311,2.065167366999333,0.7309342075360444,1.5590236741703065,0.732907007466242
verified_baseline_audit,fair,fair,1,dinov2_vitl14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,ashb,verified_v1,ba1feed99e78e075f8a3378b868bf0555d92dce8,17626,3929,13697,21d74e9b94b0b36036d99a34c411668eecb68de305a4cb111fca5c4d4f3f5615,0.4244105412504383,0.9721836898590932,0.1852500491081976,0.7335549687419374,0.5,0.42441084785348043,0.42441084785348043,1.1388186755621368,0.06022984227845851,1.1568077262571297,0.062427633820846776
verified_baseline_audit,fair,fair,0,dinov2_vitl14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,ashb,verified_v1,4c60e474d376dc78f4eef9e22527eab6f553e4a1,17608,3670,13938,11a1b03e53921f84272f0ea5b2f28b44d3ce26f058c0105fe90ea5e1cdb880af,0.42525159102807575,0.9380111924235902,0.1679069012401369,0.7757876664891774,0.492772898898704,0.42525138575935545,0.42525138575935545,1.035198991540355,0.16159433608752494,1.09259294382483,0.21640756871924904
verified_baseline_audit,fair,fair,0,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,ashp,verified_v1,4cdfde43127933378f9734b1a32c9c868f375c66,17608,3670,13938,ee9ccc1cea11a5af3e6833cd86710880e7d952ab2ca1b7c0212c8e559a6915d9,0.578751989640381,0.9057971014492754,0.24494864873726332,0.8367950265731671,0.4367455641429562,0.578751715948754,0.578751715948754,-0.2167009550048137,0.07784756202718363,-0.23859355800437346,0.08428176163133956
verified_baseline_audit,fair,fair,1,dinov2_vitb14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,ashp,verified_v1,09e7449dff537d493ab0d41e0523dcb012f6a62e,17626,3929,13697,e56864e859ca146577b98b653342a6c28e394631695c218de7cf1a591b677345,0.3677024689888211,0.9763451850770242,0.1694938689941347,0.7095971932789495,0.49988947424881003,0.3677026083538403,0.3677026083538403,15.99953487699531,0.6443360780061543,16.293877026107868,0.6379430515629263
verified_baseline_audit,fair,fair,1,dinov2_vitl14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,ashp,verified_v1,23d38deaa2c0a4ff85438c0dcd7292224d31b611,17626,3929,13697,705c4e31370c05a22c3cc28f4a5c1f60623c9fcdb1e4b8fc5006ddb8b294e20a,0.4833442357039317,0.9551726655472002,0.22138095766629723,0.7636692828626934,0.4795822349589049,0.4833445887619802,0.4833445887619802,2.077580903090391,0.05260819362832951,2.079685770860546,0.05181872881817856
verified_baseline_audit,fair,fair,0,dinov2_vitl14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,ashp,verified_v1,9f81aa0b1b5199b0068cf331c45a994b77cc2263,17608,3670,13938,fa966a0ac38d8aaf5b000e5852570bd38bb45cae077561f861ff3fbeaf6b9a25,0.5407142100301725,0.93176926388291,0.2254530999418356,0.8135414172321911,0.4649417056383994,0.5407141807060697,0.5407141807060697,5.69225604431459,0.24639913357797305,5.661365754905735,0.24718106389507588
verified_baseline_audit,fair,fair,0,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,ashs,verified_v1,aa69b470d3e2955329530d69a018b9ae14d7aede,17608,3670,13938,1a0ff1f0155b3885621c166e330c5b332e8d56fd61e430810c296360505a00a0,0.6287489399336805,0.9402353278806141,0.33713868539958514,0.8361169977392379,0.384778992056296,0.6287489106095777,0.6287489106095777,-0.11552800897999145,0.10370339756777086,-0.15680648212649015,0.08862439283331036
verified_baseline_audit,fair,fair,1,dinov2_vitb14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,ashs,verified_v1,84f07175d100b3cab120be07eef0e8de9259c1ed,17626,3929,13697,57354be719d52f7d0f85394cceb0509f7f96797fe7eb9f9e8d0212d48f4690f0,0.6026339468323939,0.9300576768635468,0.30049249740460765,0.8225151689684806,0.4198211210956959,0.60263435563645,0.60263435563645,15.199350971506812,1.0829006289883132,14.834418749037079,1.0060582174960746
