job_kind,scope,protocol,seed,backbone,id_size,id_set_id,id_set,ood_set,method,variant,job_id,n,id_n,ood_n,AUROC,FPR95,AUPR_IN,AUPR_OUT,DetectionError,OSCR,AUOSC,score_mean_id,score_std_id,score_mean_ood,score_std_ood
cleaned_fold_suite,fair,fair,0,dinov2_vitl14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_calib,main,c186815a0216628291fdf87d37a7ecf88d56f6fb,17608,3670,13938,0.9091734688810665,0.32077772994690773,0.7129730298489729,0.9724533651035004,0.15650230702492118,0.9091771637180303,0.9091771637180303,-1.044309990743698,1.0179195944396697,-3.7730100514001856,1.569595158518498
cleaned_fold_suite,fair,fair,0,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_calib,main,7172438a9cd6c921ab8ce6eeac4a769670448ed8,17608,3670,13938,0.8871549090698669,0.3665518725785622,0.6816225850350854,0.9633310747834591,0.1895689669665936,0.8871531984971984,0.8871531984971984,-1.0539791210213543,1.0624436658128458,-3.489031683126993,1.5997088265673423
cleaned_fold_suite,fair,fair,1,dinov2_vitb14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_calib,main,487d5bf47e4704fc64db2df3d5722c68e156957f,17626,3929,13697,0.9102351491102577,0.3737314740454114,0.7615383145338286,0.9662900866692749,0.1530296199164728,0.9102359667183699,0.9102359667183699,-0.9889929046789695,0.9398195833333101,-3.2096834767597526,1.3227945618656485
cleaned_fold_suite,fair,fair,1,dinov2_vitl14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_calib,main,96a33644a8f5038b11e09028ca95aba438d2010d,17626,3929,13697,0.9269796238865176,0.3015988902679419,0.8007152985918639,0.9744257365558783,0.13398694164636132,0.926983628308068,0.926983628308068,-0.9709092485990727,0.9269181157957953,-3.485464607730446,1.3607703180531874
cleaned_fold_suite,fair,fair,0,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_calib,main,5ab98135ab074dcff9161880096729bd8b645bff,17608,3670,13938,0.8875544304223101,0.3666953651886928,0.681070774816308,0.963818108197361,0.18975284864110153,0.8875568447734479,0.8875568447734479,-1.0543585425976483,1.0643246658726078,-3.529551911707096,1.635104830830529
cleaned_fold_suite,fair,fair,1,dinov2_vitb14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_huber_calib,main,14c281b69b0b4cb392d394c887c9240b76d4bfd0,17626,3929,13697,0.9107449742233247,0.3719062568445645,0.7619298625069494,0.9669334122045318,0.15249218194761055,0.9107456245934141,0.9107456245934141,-0.9900048414517723,0.944957584518934,-3.25339004880331,1.361317218851061
cleaned_fold_suite,fair,fair,0,dinov2_vitl14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_calib,main,bfd0674ce6bac384372eaf34535e35c960042fbe,17608,3670,13938,0.9094082376487858,0.3186970871000144,0.713496199642123,0.9725190013475322,0.15626530962538263,0.909407866210149,0.909407866210149,-1.044551623564046,1.0197624003059835,-3.7997975513037825,1.5953555094131249
cleaned_fold_suite,fair,fair,1,dinov2_vitl14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_huber_calib,main,044a1e83f42008697afae795b9dffa83f998de7f,17626,3929,13697,0.927439556322728,0.2962692560414689,0.8013253305653218,0.9748837467289803,0.13410913689515513,0.9274384414025747,0.9274384414025747,-0.9705136075920655,0.9248687160024707,-3.5225890916203753,1.3959011514581208
cleaned_fold_suite,fair,fair,0,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,19339081c8536b4b46f358d6916debda424885ff,17608,3670,13938,0.8800193480430853,0.37286554742430766,0.6693256410392433,0.9627508581497933,0.19635442752899862,0.8800193578177862,0.8800193578177862,-660.0491149486573,243.60120502332984,-1144.6250512655026,298.1437286452585
cleaned_fold_suite,fair,fair,1,dinov2_vitb14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_huber_raw,main,88fe88cac25f896b628f4cfc4e0768d44976dcf9,17626,3929,13697,0.9128886126199336,0.36131999707965246,0.7577596544036205,0.9687269472767768,0.15079166856590218,0.9128891514980078,0.9128891514980078,-678.4402925020928,245.95543944471325,-1256.477098895954,303.05071984443134
